OrderID,DateTime,Shift,DayType,DayOfWeek,PartySize,Category,MenuItem,ItemPrice,ItemQty,Factor
9564,2019-04-06 18:30:00,Dinner,Weekend,Saturday,4,Starter,crispy chicken sliders,15.0,1,0.5808580858085809
9565,2019-04-06 18:30:00,Dinner,Weekend,Saturday,4,Rice specials,rice,5.0,1,0.5808580858085809
9566,2019-04-06 18:30:00,Dinner,Weekend,Saturday,4,Vegetable specials,curry vindaloo,16.0,1,0.5808580858085809
9567,2019-04-06 18:30:00,Dinner,Weekend,Saturday,4,Starter,gobi manchurian,14.0,1,0.5808580858085809
9568,2019-04-06 18:30:00,Dinner,Weekend,Saturday,4,Breads,garlic naan,3.5,2,0.5808580858085809
9569,2019-04-06 18:30:00,Dinner,Weekend,Saturday,4,Breads,naan,2.75,2,0.5808580858085809
9570,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Breads,onion kulcha,5.0,1,0.5808580858085809
9571,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Desserts,malpua,8.0,1,0.5808580858085809
9572,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Breads,garlic naan,3.5,2,0.5808580858085809
9573,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Breads,garlic naan,3.5,2,0.5808580858085809
9574,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Breads,naan,2.75,1,0.5808580858085809
9575,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Chicken specials,chicken korma,18.0,1,0.5808580858085809
9576,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Chicken specials,butter chicken,18.0,1,0.5808580858085809
9577,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Breads,garlic naan,3.5,1,0.5808580858085809
9578,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Starter,spicy chicken wings,14.0,1,0.5808580858085809
9579,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Starter,gobi manchurian,14.0,2,0.5808580858085809
9580,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Desserts,gulab jamun,6.0,2,0.5808580858085809
9581,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Starter,indian fish pakoras,14.0,2,0.5808580858085809
9582,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Rice specials,rice,5.0,1,0.5808580858085809
9583,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Desserts,gulab jamun,6.0,1,0.5808580858085809
9584,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Seafood specialties,bhindi do piazza,19.0,1,0.5808580858085809
9585,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Vegetable specials,sarson ka saag,15.0,1,0.5808580858085809
9586,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Breads,garlic naan,3.5,2,0.5808580858085809
9587,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Breads,spinach naan,6.0,1,0.5808580858085809
9588,2019-04-06 19:00:00,Dinner,Weekend,Saturday,5,Vegetable specials,curry vindaloo,16.0,1,0.5808580858085809
9589,2019-04-06 20:30:00,Dinner,Weekend,Saturday,2,Starter,chicken triangles,14.0,1,0.5808580858085809
9590,2019-04-06 20:30:00,Dinner,Weekend,Saturday,2,Chicken specials,chicken tikka masala,18.0,1,0.5808580858085809
9591,2019-04-06 20:30:00,Dinner,Weekend,Saturday,2,Desserts,rasmalai,6.0,1,0.5808580858085809
9592,2019-04-06 20:30:00,Dinner,Weekend,Saturday,2,Vegetable specials,sarson ka saag,15.0,1,0.5808580858085809
9593,2019-04-06 20:30:00,Dinner,Weekend,Saturday,2,Desserts,gulab jamun,6.0,1,0.5808580858085809
9594,2019-04-06 20:30:00,Dinner,Weekend,Saturday,2,Vegetable specials,kadhai paneer,16.0,1,0.5808580858085809
9595,2019-04-06 20:30:00,Dinner,Weekend,Saturday,1,Breads,onion kulcha,5.0,2,0.5808580858085809
9596,2019-04-06 20:30:00,Dinner,Weekend,Saturday,1,Rice specials,rice,5.0,1,0.5808580858085809
9597,2019-04-06 20:30:00,Dinner,Weekend,Saturday,1,Breads,tandoori roti,2.75,1,0.5808580858085809
9598,2019-04-06 20:30:00,Dinner,Weekend,Saturday,1,Breads,naan,2.75,4,0.5808580858085809
9599,2019-04-06 20:30:00,Dinner,Weekend,Saturday,1,Vegetable specials,kadhai paneer,16.0,2,0.5808580858085809
9600,2019-04-06 20:30:00,Dinner,Weekend,Saturday,1,Breads,garlic naan,3.5,2,0.5808580858085809
9601,2019-04-07 11:30:00,Lunch,Weekend,Sunday,3,Breads,onion kulcha,5.0,1,2.165016501650165
9602,2019-04-07 11:30:00,Lunch,Weekend,Sunday,3,Rice specials,rice,5.0,1,2.165016501650165
9603,2019-04-07 11:30:00,Lunch,Weekend,Sunday,3,Starter,flatbread,11.0,2,2.165016501650165
9604,2019-04-07 11:30:00,Lunch,Weekend,Sunday,3,Chicken specials,chicken tikka masala,18.0,1,2.165016501650165
9605,2019-04-07 11:30:00,Lunch,Weekend,Sunday,3,Vegetable specials,shahi paneer korma,16.0,1,2.165016501650165
9606,2019-04-07 11:30:00,Lunch,Weekend,Sunday,3,Desserts,malpua,8.0,1,2.165016501650165
9607,2019-04-07 11:40:00,Lunch,Weekend,Sunday,4,Rice specials,rice,5.0,1,2.165016501650165
9608,2019-04-07 11:40:00,Lunch,Weekend,Sunday,4,Vegetable specials,fish korma,16.0,1,2.165016501650165
9609,2019-04-07 11:40:00,Lunch,Weekend,Sunday,4,Desserts,rasmalai,6.0,2,2.165016501650165
9610,2019-04-07 11:40:00,Lunch,Weekend,Sunday,4,Desserts,carrot halwa,7.0,1,2.165016501650165
9611,2019-04-07 11:40:00,Lunch,Weekend,Sunday,4,Starter,vegetable pakora,11.0,1,2.165016501650165
9612,2019-04-07 11:50:00,Lunch,Weekend,Sunday,3,Starter,shrimp,15.0,2,2.165016501650165
9613,2019-04-07 11:50:00,Lunch,Weekend,Sunday,3,Desserts,rasmalai,6.0,1,2.165016501650165
9614,2019-04-07 11:50:00,Lunch,Weekend,Sunday,3,Vegetable specials,baingan bartha,16.0,1,2.165016501650165
9615,2019-04-07 11:50:00,Lunch,Weekend,Sunday,3,Breads,naan,2.75,2,2.165016501650165
9616,2019-04-07 11:50:00,Lunch,Weekend,Sunday,1,Vegetable specials,malai kofta curry,16.0,2,2.165016501650165
9617,2019-04-07 11:50:00,Lunch,Weekend,Sunday,1,Chicken specials,butter chicken,18.0,3,2.165016501650165
9618,2019-04-07 11:50:00,Lunch,Weekend,Sunday,1,Chicken specials,chicken saag,18.0,2,2.165016501650165
9619,2019-04-07 11:50:00,Lunch,Weekend,Sunday,1,Rice specials,chicken biryani,19.0,2,2.165016501650165
9620,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Breads,naan,2.75,1,2.165016501650165
9621,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Starter,hara bhara kebabs,16.0,1,2.165016501650165
9622,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Breads,paratha,5.0,2,2.165016501650165
9623,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Breads,tandoori roti,2.75,1,2.165016501650165
9624,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Desserts,carrot halwa,7.0,1,2.165016501650165
9625,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Vegetable specials,malai kofta curry,16.0,2,2.165016501650165
9626,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Desserts,gulab jamun,6.0,1,2.165016501650165
9627,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Chicken specials,butter chicken,18.0,1,2.165016501650165
9628,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Desserts,carrot halwa,7.0,1,2.165016501650165
9629,2019-04-07 12:05:00,Lunch,Weekend,Sunday,5,Seafood specialties,fish curry,19.0,2,2.165016501650165
9630,2019-04-07 12:10:00,Lunch,Weekend,Sunday,3,Starter,flatbread,11.0,1,2.165016501650165
9631,2019-04-07 12:10:00,Lunch,Weekend,Sunday,3,Vegetable specials,kadhai paneer,16.0,1,2.165016501650165
9632,2019-04-07 12:10:00,Lunch,Weekend,Sunday,3,Starter,chaat papri,11.0,2,2.165016501650165
9633,2019-04-07 12:10:00,Lunch,Weekend,Sunday,3,Breads,garlic naan,3.5,2,2.165016501650165
9634,2019-04-07 12:10:00,Lunch,Weekend,Sunday,3,Rice specials,chicken biryani,19.0,1,2.165016501650165
9635,2019-04-07 12:10:00,Lunch,Weekend,Sunday,1,Chicken specials,chicken korma,18.0,1,2.165016501650165
9636,2019-04-07 12:10:00,Lunch,Weekend,Sunday,1,Rice specials,rice,5.0,2,2.165016501650165
9637,2019-04-07 12:10:00,Lunch,Weekend,Sunday,1,Starter,vegetable pakora,11.0,2,2.165016501650165
9638,2019-04-07 12:10:00,Lunch,Weekend,Sunday,1,Starter,chicken triangles,14.0,2,2.165016501650165
9639,2019-04-07 12:10:00,Lunch,Weekend,Sunday,1,Chicken specials,butter chicken,18.0,2,2.165016501650165
9640,2019-04-07 12:20:00,Lunch,Weekend,Sunday,3,Vegetable specials,baingan bartha,16.0,1,2.165016501650165
9641,2019-04-07 12:20:00,Lunch,Weekend,Sunday,3,Breads,garlic naan,3.5,1,2.165016501650165
9642,2019-04-07 12:20:00,Lunch,Weekend,Sunday,3,Rice specials,chicken rice bowl,18.0,2,2.165016501650165
9643,2019-04-07 12:20:00,Lunch,Weekend,Sunday,3,Chicken specials,chicken saag,18.0,1,2.165016501650165
9644,2019-04-07 12:20:00,Lunch,Weekend,Sunday,3,Desserts,malpua,8.0,1,2.165016501650165
9645,2019-04-07 12:20:00,Lunch,Weekend,Sunday,3,Chicken specials,coconut chicken curry,18.0,1,2.165016501650165
9646,2019-04-07 12:20:00,Lunch,Weekend,Sunday,3,Starter,vegetable pakora,11.0,1,2.165016501650165
9647,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Chicken specials,butter chicken,18.0,1,2.165016501650165
9648,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Lamb specialties,lamb karahi,19.0,1,2.165016501650165
9649,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Breads,aloo paratha,5.0,1,2.165016501650165
9650,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Desserts,kheer,7.0,2,2.165016501650165
9651,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Vegetable specials,yellow dal fry,15.0,1,2.165016501650165
9652,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Breads,tandoori roti,2.75,2,2.165016501650165
9653,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Desserts,kheer,7.0,1,2.165016501650165
9654,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Breads,garlic naan,3.5,3,2.165016501650165
9655,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Breads,tandoori roti,2.75,2,2.165016501650165
9656,2019-04-07 12:30:00,Lunch,Weekend,Sunday,5,Seafood specialties,fish curry,19.0,1,2.165016501650165
9657,2019-04-07 12:30:00,Lunch,Weekend,Sunday,1,Seafood specialties,fish curry,19.0,2,2.165016501650165
9658,2019-04-07 12:30:00,Lunch,Weekend,Sunday,1,Breads,paratha,5.0,3,2.165016501650165
9659,2019-04-07 12:30:00,Lunch,Weekend,Sunday,1,Chicken specials,coconut chicken curry,18.0,1,2.165016501650165
9660,2019-04-07 12:30:00,Lunch,Weekend,Sunday,1,Breads,garlic naan,3.5,2,2.165016501650165
9661,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Starter,vegetable samosa,11.0,1,2.165016501650165
9662,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Breads,onion kulcha,5.0,2,2.165016501650165
9663,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Starter,spicy chicken bites,14.0,1,2.165016501650165
9664,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Starter,crispy chicken sliders,15.0,1,2.165016501650165
9665,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Rice specials,rice,5.0,1,2.165016501650165
9666,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Vegetable specials,curry vindaloo,16.0,1,2.165016501650165
9667,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Starter,gobi manchurian,14.0,1,2.165016501650165
9668,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Breads,garlic naan,3.5,2,2.165016501650165
9669,2019-04-07 18:30:00,Dinner,Weekend,Sunday,4,Breads,naan,2.75,2,2.165016501650165
9670,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Breads,onion kulcha,5.0,1,2.165016501650165
9671,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Desserts,malpua,8.0,1,2.165016501650165
9672,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,2,2.165016501650165
9673,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,2,2.165016501650165
9674,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Breads,naan,2.75,1,2.165016501650165
9675,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Chicken specials,chicken korma,18.0,1,2.165016501650165
9676,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Chicken specials,butter chicken,18.0,1,2.165016501650165
9677,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,1,2.165016501650165
9678,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Starter,spicy chicken wings,14.0,1,2.165016501650165
9679,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Starter,gobi manchurian,14.0,2,2.165016501650165
9680,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Desserts,gulab jamun,6.0,2,2.165016501650165
9681,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Starter,indian fish pakoras,14.0,2,2.165016501650165
9682,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Rice specials,rice,5.0,1,2.165016501650165
9683,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Desserts,gulab jamun,6.0,1,2.165016501650165
9684,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Seafood specialties,bhindi do piazza,19.0,1,2.165016501650165
9685,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Vegetable specials,sarson ka saag,15.0,1,2.165016501650165
9686,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,2,2.165016501650165
9687,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Breads,spinach naan,6.0,1,2.165016501650165
9688,2019-04-07 19:00:00,Dinner,Weekend,Sunday,5,Vegetable specials,curry vindaloo,16.0,1,2.165016501650165
9689,2019-04-07 20:30:00,Dinner,Weekend,Sunday,2,Starter,chicken triangles,14.0,1,2.165016501650165
9690,2019-04-07 20:30:00,Dinner,Weekend,Sunday,2,Chicken specials,chicken tikka masala,18.0,1,2.165016501650165
9691,2019-04-07 20:30:00,Dinner,Weekend,Sunday,2,Desserts,rasmalai,6.0,1,2.165016501650165
9692,2019-04-07 20:30:00,Dinner,Weekend,Sunday,2,Vegetable specials,sarson ka saag,15.0,1,2.165016501650165
9693,2019-04-07 20:30:00,Dinner,Weekend,Sunday,2,Desserts,gulab jamun,6.0,1,2.165016501650165
9694,2019-04-07 20:30:00,Dinner,Weekend,Sunday,2,Vegetable specials,kadhai paneer,16.0,1,2.165016501650165
9695,2019-04-07 20:30:00,Dinner,Weekend,Sunday,1,Breads,onion kulcha,5.0,2,2.165016501650165
9696,2019-04-07 20:30:00,Dinner,Weekend,Sunday,1,Rice specials,rice,5.0,1,2.165016501650165
9697,2019-04-07 20:30:00,Dinner,Weekend,Sunday,1,Breads,tandoori roti,2.75,1,2.165016501650165
9698,2019-04-07 20:30:00,Dinner,Weekend,Sunday,1,Breads,naan,2.75,4,2.165016501650165
9699,2019-04-07 20:30:00,Dinner,Weekend,Sunday,1,Vegetable specials,kadhai paneer,16.0,2,2.165016501650165
9700,2019-04-07 20:30:00,Dinner,Weekend,Sunday,1,Breads,garlic naan,3.5,2,2.165016501650165
9701,2019-04-08 11:30:00,Lunch,Weekday,Monday,4,Starter,gobi manchurian,14.0,1,3.207920792079208
9702,2019-04-08 11:30:00,Lunch,Weekday,Monday,4,Starter,flatbread,11.0,1,3.207920792079208
9703,2019-04-08 11:30:00,Lunch,Weekday,Monday,4,Vegetable specials,sarson ka saag,15.0,1,3.207920792079208
9704,2019-04-08 11:30:00,Lunch,Weekday,Monday,4,Vegetable specials,curry vindaloo,16.0,1,3.207920792079208
9705,2019-04-08 11:30:00,Lunch,Weekday,Monday,4,Breads,garlic naan,3.5,2,3.207920792079208
9706,2019-04-08 11:30:00,Lunch,Weekday,Monday,4,Breads,naan,2.75,2,3.207920792079208
9707,2019-04-08 11:40:00,Lunch,Weekday,Monday,3,Starter,spicy chicken wings,14.0,1,3.207920792079208
9708,2019-04-08 11:40:00,Lunch,Weekday,Monday,3,Starter,chicken triangles,14.0,1,3.207920792079208
9709,2019-04-08 11:40:00,Lunch,Weekday,Monday,3,Chicken specials,chicken korma,18.0,1,3.207920792079208
9710,2019-04-08 11:40:00,Lunch,Weekday,Monday,3,Rice specials,chicken biryani,19.0,1,3.207920792079208
9711,2019-04-08 11:40:00,Lunch,Weekday,Monday,3,Breads,onion kulcha,5.0,2,3.207920792079208
9712,2019-04-08 11:50:00,Lunch,Weekday,Monday,2,Chicken specials,chicken tikka masala,18.0,1,3.207920792079208
9713,2019-04-08 11:50:00,Lunch,Weekday,Monday,2,Breads,garlic naan,3.5,2,3.207920792079208
9714,2019-04-08 11:50:00,Lunch,Weekday,Monday,2,Desserts,gulab jamun,6.0,1,3.207920792079208
9715,2019-04-08 11:50:00,Lunch,Weekday,Monday,2,Desserts,malpua,8.0,1,3.207920792079208
9716,2019-04-08 11:50:00,Lunch,Weekday,Monday,1,Starter,chicken triangles,14.0,2,3.207920792079208
9717,2019-04-08 11:50:00,Lunch,Weekday,Monday,1,Chicken specials,chicken korma,18.0,1,3.207920792079208
9718,2019-04-08 11:50:00,Lunch,Weekday,Monday,1,Rice specials,chicken biryani,19.0,2,3.207920792079208
9719,2019-04-08 11:50:00,Lunch,Weekday,Monday,1,Breads,onion kulcha,5.0,2,3.207920792079208
9720,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Starter,vegetable samosa,11.0,1,3.207920792079208
9721,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Starter,chaat papri,11.0,2,3.207920792079208
9722,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Vegetable specials,baingan bartha,16.0,1,3.207920792079208
9723,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Vegetable specials,malai kofta curry,16.0,2,3.207920792079208
9724,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Chicken specials,chicken saag,18.0,1,3.207920792079208
9725,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Rice specials,rice,5.0,1,3.207920792079208
9726,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Breads,garlic naan,3.5,2,3.207920792079208
9727,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Breads,tandoori roti,2.75,2,3.207920792079208
9728,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Desserts,gulab jamun,6.0,1,3.207920792079208
9729,2019-04-08 12:05:00,Lunch,Weekday,Monday,5,Desserts,carrot halwa,7.0,1,3.207920792079208
9730,2019-04-08 12:10:00,Lunch,Weekday,Monday,2,Vegetable specials,kadhai paneer,16.0,1,3.207920792079208
9731,2019-04-08 12:10:00,Lunch,Weekday,Monday,2,Lamb specialties,lamb karahi,19.0,1,3.207920792079208
9732,2019-04-08 12:10:00,Lunch,Weekday,Monday,2,Breads,aloo paratha,5.0,1,3.207920792079208
9733,2019-04-08 12:10:00,Lunch,Weekday,Monday,2,Breads,garlic naan,3.5,1,3.207920792079208
9734,2019-04-08 12:10:00,Lunch,Weekday,Monday,2,Desserts,rasmalai,6.0,1,3.207920792079208
9735,2019-04-08 12:10:00,Lunch,Weekday,Monday,1,Vegetable specials,malai kofta curry,16.0,2,3.207920792079208
9736,2019-04-08 12:10:00,Lunch,Weekday,Monday,1,Chicken specials,chicken saag,18.0,2,3.207920792079208
9737,2019-04-08 12:10:00,Lunch,Weekday,Monday,1,Rice specials,rice,5.0,2,3.207920792079208
9738,2019-04-08 12:10:00,Lunch,Weekday,Monday,1,Breads,garlic naan,3.5,2,3.207920792079208
9739,2019-04-08 12:10:00,Lunch,Weekday,Monday,1,Breads,tandoori roti,2.75,1,3.207920792079208
9740,2019-04-08 12:20:00,Lunch,Weekday,Monday,3,Starter,vegetable pakora,11.0,1,3.207920792079208
9741,2019-04-08 12:20:00,Lunch,Weekday,Monday,3,Starter,hara bhara kebabs,16.0,1,3.207920792079208
9742,2019-04-08 12:20:00,Lunch,Weekday,Monday,3,Vegetable specials,shahi paneer korma,16.0,1,3.207920792079208
9743,2019-04-08 12:20:00,Lunch,Weekday,Monday,3,Vegetable specials,yellow dal fry,15.0,1,3.207920792079208
9744,2019-04-08 12:20:00,Lunch,Weekday,Monday,3,Rice specials,rice,5.0,1,3.207920792079208
9745,2019-04-08 12:20:00,Lunch,Weekday,Monday,3,Breads,onion kulcha,5.0,1,3.207920792079208
9746,2019-04-08 12:20:00,Lunch,Weekday,Monday,3,Breads,garlic naan,3.5,1,3.207920792079208
9747,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Vegetable specials,fish korma,16.0,1,3.207920792079208
9748,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Vegetable specials,kadhai paneer,16.0,1,3.207920792079208
9749,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Chicken specials,coconut chicken curry,18.0,1,3.207920792079208
9750,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Chicken specials,butter chicken,18.0,1,3.207920792079208
9751,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Breads,paratha,5.0,2,3.207920792079208
9752,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Breads,naan,2.75,2,3.207920792079208
9753,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Breads,tandoori roti,2.75,1,3.207920792079208
9754,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Desserts,rasmalai,6.0,2,3.207920792079208
9755,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Desserts,gulab jamun,6.0,1,3.207920792079208
9756,2019-04-08 12:30:00,Lunch,Weekday,Monday,4,Desserts,carrot halwa,7.0,1,3.207920792079208
9757,2019-04-08 12:30:00,Lunch,Weekday,Monday,1,Vegetable specials,kadhai paneer,16.0,2,3.207920792079208
9758,2019-04-08 12:30:00,Lunch,Weekday,Monday,1,Chicken specials,coconut chicken curry,18.0,1,3.207920792079208
9759,2019-04-08 12:30:00,Lunch,Weekday,Monday,1,Chicken specials,butter chicken,18.0,2,3.207920792079208
9760,2019-04-08 12:30:00,Lunch,Weekday,Monday,1,Breads,paratha,5.0,3,3.207920792079208
9761,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Starter,indian fish pakoras,14.0,2,3.207920792079208
9762,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Starter,shrimp,15.0,2,3.207920792079208
9763,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Seafood specialties,bhindi do piazza,19.0,1,3.207920792079208
9764,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Seafood specialties,fish curry,19.0,2,3.207920792079208
9765,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Rice specials,rice,5.0,1,3.207920792079208
9766,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Breads,garlic naan,3.5,2,3.207920792079208
9767,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Breads,naan,2.75,1,3.207920792079208
9768,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Desserts,malpua,8.0,1,3.207920792079208
9769,2019-04-08 18:30:00,Dinner,Weekday,Monday,3,Desserts,kheer,7.0,2,3.207920792079208
9770,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Starter,gobi manchurian,14.0,2,3.207920792079208
9771,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Starter,flatbread,11.0,2,3.207920792079208
9772,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Starter,crispy chicken sliders,15.0,1,3.207920792079208
9773,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Starter,spicy chicken bites,14.0,1,3.207920792079208
9774,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Vegetable specials,sarson ka saag,15.0,1,3.207920792079208
9775,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Vegetable specials,curry vindaloo,16.0,1,3.207920792079208
9776,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Vegetable specials,baingan bartha,16.0,1,3.207920792079208
9777,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Chicken specials,chicken tikka masala,18.0,1,3.207920792079208
9778,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Chicken specials,butter chicken,18.0,1,3.207920792079208
9779,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Rice specials,chicken rice bowl,18.0,2,3.207920792079208
9780,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Breads,onion kulcha,5.0,1,3.207920792079208
9781,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Breads,spinach naan,6.0,1,3.207920792079208
9782,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Breads,garlic naan,3.5,3,3.207920792079208
9783,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Breads,tandoori roti,2.75,2,3.207920792079208
9784,2019-04-08 19:00:00,Dinner,Weekday,Monday,5,Desserts,rasmalai,6.0,1,3.207920792079208
